Date,Hour,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime
24/2/2009,17,81.116,3.2280000000000006,14521.859999999999,330.5999999999996,0.0,0.0,1077.0,2009-02-24 17:00:00
24/2/2009,18,92.39599999999997,6.417999999999998,14442.739999999998,380.19999999999976,0.0,31.0,1066.0,2009-02-24 18:00:00
24/2/2009,19,101.19400000000002,10.572000000000003,14461.779999999997,422.99999999999994,0.0,0.0,36.0,2009-02-24 19:00:00
24/2/2009,20,78.17399999999999,4.9060000000000015,14466.530000000004,323.99999999999983,0.0,22.0,0.0,2009-02-24 20:00:00
24/2/2009,21,126.80599999999998,4.065999999999999,14284.710000000006,530.8000000000001,0.0,9.0,929.0,2009-02-24 21:00:00
24/2/2009,22,29.945999999999994,4.610000000000002,14428.529999999997,126.99999999999999,0.0,0.0,105.0,2009-02-24 22:00:00
24/2/2009,23,20.305999999999997,7.022000000000002,14661.39,90.39999999999995,0.0,31.0,0.0,2009-02-24 23:00:00
25/2/2009,0,18.005999999999997,3.632000000000001,14642.170000000002,74.99999999999999,0.0,0.0,0.0,2009-02-25 00:00:00
25/2/2009,1,19.562,5.940000000000001,14569.449999999997,85.4,0.0,14.0,0.0,2009-02-25 01:00:00
25/2/2009,2,19.27000000000001,5.545999999999999,14748.479999999996,81.60000000000001,0.0,18.0,0.0,2009-02-25 02:00:00
25/2/2009,3,18.101999999999993,3.7840000000000003,14727.640000000001,75.80000000000001,0.0,0.0,0.0,2009-02-25 03:00:00
25/2/2009,4,20.35,6.993999999999999,14636.570000000003,88.40000000000008,0.0,31.0,0.0,2009-02-25 04:00:00
25/2/2009,5,56.638,3.2819999999999996,14606.890000000001,230.80000000000013,0.0,0.0,640.0,2009-02-25 05:00:00
25/2/2009,6,77.82599999999998,3.9139999999999997,14637.840000000002,329.0,0.0,0.0,310.0,2009-02-25 06:00:00
25/2/2009,7,125.94,10.078000000000001,14367.479999999996,524.9999999999998,12.0,30.0,1056.0,2009-02-25 07:00:00
25/2/2009,8,112.98800000000003,3.1999999999999997,14228.580000000002,472.4000000000003,534.0,0.0,1035.0,2009-02-25 08:00:00
25/2/2009,9,57.13599999999999,5.263999999999998,14295.43,245.79999999999998,546.0,22.0,69.0,2009-02-25 09:00:00
25/2/2009,10,65.34,3.7820000000000005,14281.539999999997,273.9999999999999,0.0,8.0,742.0,2009-02-25 10:00:00
25/2/2009,11,79.50800000000001,3.1179999999999994,14297.099999999997,329.79999999999995,0.0,0.0,1046.0,2009-02-25 11:00:00
25/2/2009,12,80.818,4.846,14348.069999999998,333.5999999999998,0.0,30.0,1052.0,2009-02-25 12:00:00
25/2/2009,13,19.139999999999997,3.1520000000000006,14461.93,79.59999999999992,0.0,0.0,56.0,2009-02-25 13:00:00
25/2/2009,14,16.508000000000003,3.724,14640.239999999998,69.39999999999996,0.0,0.0,0.0,2009-02-25 14:00:00
25/2/2009,15,18.61,6.875999999999999,14590.78,80.59999999999998,0.0,30.0,0.0,2009-02-25 15:00:00
25/2/2009,16,16.195999999999998,3.185999999999999,14601.259999999998,69.2,0.0,0.0,0.0,2009-02-25 16:00:00
25/2/2009,17,17.896,5.194000000000001,14493.849999999997,75.00000000000004,0.0,27.0,0.0,2009-02-25 17:00:00
25/2/2009,18,16.475999999999992,4.272,14337.190000000002,69.99999999999991,0.0,4.0,0.0,2009-02-25 18:00:00
25/2/2009,19,58.705999999999996,7.162,14249.209999999997,248.00000000000003,0.0,0.0,260.0,2009-02-25 19:00:00
25/2/2009,20,101.71399999999997,3.3679999999999994,14162.78,431.00000000000006,0.0,30.0,422.0,2009-02-25 20:00:00
25/2/2009,21,103.09599999999998,2.4000000000000004,14250.509999999998,432.6,0.0,0.0,515.0,2009-02-25 21:00:00
25/2/2009,22,32.008,4.432000000000003,14493.16,135.20000000000016,0.0,4.0,156.0,2009-02-25 22:00:00
25/2/2009,23,18.01,5.924000000000003,14662.680000000002,76.79999999999994,0.0,26.0,0.0,2009-02-25 23:00:00
26/2/2009,0,15.908000000000001,3.308,14494.339999999998,65.59999999999995,0.0,0.0,0.0,2009-02-26 00:00:00
26/2/2009,1,17.71999999999999,5.223999999999999,14538.479999999996,75.0,0.0,28.0,0.0,2009-02-26 01:00:00
26/2/2009,2,17.126,4.267999999999999,14733.569999999996,72.6,0.0,2.0,0.0,2009-02-26 02:00:00
26/2/2009,3,46.208,2.956,14678.189999999997,190.60000000000002,0.0,0.0,498.0,2009-02-26 03:00:00
26/2/2009,4,23.532000000000007,6.103999999999998,14697.700000000004,104.00000000000001,0.0,30.0,91.0,2009-02-26 04:00:00
26/2/2009,5,16.062,3.0180000000000002,14674.159999999996,68.19999999999996,0.0,0.0,0.0,2009-02-26 05:00:00
26/2/2009,6,51.29800000000001,5.212,14595.720000000003,216.80000000000004,0.0,0.0,0.0,2009-02-26 06:00:00
26/2/2009,7,90.88799999999999,6.766000000000003,14429.309999999998,377.4,0.0,30.0,383.0,2009-02-26 07:00:00
26/2/2009,8,84.99000000000002,6.194,14450.72,350.3999999999998,0.0,0.0,1068.0,2009-02-26 08:00:00
26/2/2009,9,79.24999999999997,2.6440000000000006,14333.33,326.7999999999998,0.0,0.0,1050.0,2009-02-26 09:00:00
26/2/2009,10,80.26000000000006,5.155999999999998,14244.519999999997,335.3999999999997,0.0,30.0,1038.0,2009-02-26 10:00:00
26/2/2009,11,77.94400000000002,3.4880000000000004,14234.77,324.7999999999998,0.0,0.0,1037.0,2009-02-26 11:00:00
26/2/2009,12,66.688,3.751999999999999,14344.299999999997,275.59999999999985,0.0,9.0,838.0,2009-02-26 12:00:00
26/2/2009,13,17.531999999999996,4.961999999999998,14434.049999999997,75.79999999999998,0.0,21.0,0.0,2009-02-26 13:00:00
26/2/2009,14,16.343999999999994,3.5020000000000007,14511.200000000004,67.99999999999999,0.0,0.0,0.0,2009-02-26 14:00:00
26/2/2009,15,18.144000000000002,5.952000000000001,14622.02,76.59999999999998,0.0,31.0,0.0,2009-02-26 15:00:00
26/2/2009,16,16.540000000000003,3.78,14651.970000000005,69.19999999999992,0.0,0.0,0.0,2009-02-26 16:00:00
26/2/2009,17,41.042,3.526,14486.740000000002,172.6,0.0,0.0,0.0,2009-02-26 17:00:00
26/2/2009,18,101.25800000000002,8.863999999999999,14243.880000000001,425.8000000000001,0.0,30.0,0.0,2009-02-26 18:00:00
26/2/2009,19,115.56200000000003,3.8339999999999996,14140.250000000005,488.0,0.0,0.0,838.0,2009-02-26 19:00:00
26/2/2009,20,31.756,3.3159999999999994,14237.31,132.2000000000001,0.0,1.0,0.0,2009-02-26 20:00:00
26/2/2009,21,82.506,9.705999999999996,14186.440000000004,350.60000000000025,0.0,30.0,0.0,2009-02-26 21:00:00
26/2/2009,22,22.527999999999988,2.7040000000000006,14260.100000000002,94.3999999999999,0.0,0.0,0.0,2009-02-26 22:00:00
26/2/2009,23,25.766000000000005,4.363999999999998,14431.539999999997,106.39999999999998,0.0,26.0,0.0,2009-02-26 23:00:00
27/2/2009,0,29.181999999999984,4.84,14526.639999999998,125.39999999999996,0.0,4.0,114.0,2009-02-27 00:00:00
27/2/2009,1,66.63799999999999,3.1919999999999997,14303.509999999997,275.20000000000005,0.0,0.0,638.0,2009-02-27 01:00:00
27/2/2009,2,30.042000000000005,5.508000000000003,14535.529999999997,125.40000000000002,0.0,31.0,0.0,2009-02-27 02:00:00
27/2/2009,3,27.838000000000022,3.591999999999997,14501.129999999997,116.79999999999994,0.0,0.0,0.0,2009-02-27 03:00:00
27/2/2009,4,16.362000000000002,2.86,14544.499999999996,74.0,0.0,0.0,0.0,2009-02-27 04:00:00
27/2/2009,5,18.345999999999997,6.034000000000004,14483.29,82.00000000000003,0.0,30.0,0.0,2009-02-27 05:00:00
27/2/2009,6,26.407999999999998,3.0140000000000002,14447.550000000003,116.0,0.0,0.0,0.0,2009-02-27 06:00:00
27/2/2009,7,118.95599999999996,4.210000000000001,14325.070000000002,498.2000000000003,0.0,8.0,160.0,2009-02-27 07:00:00
27/2/2009,8,74.80399999999997,6.757999999999997,14405.27,311.1999999999999,0.0,22.0,896.0,2009-02-27 08:00:00
27/2/2009,9,35.384,5.463999999999999,14455.680000000004,154.20000000000002,0.0,0.0,0.0,2009-02-27 09:00:00
27/2/2009,10,53.34400000000002,10.118000000000002,14348.999999999996,229.80000000000007,0.0,27.0,242.0,2009-02-27 10:00:00
27/2/2009,11,99.26399999999997,6.728000000000001,14347.519999999999,414.80000000000024,0.0,3.0,1053.0,2009-02-27 11:00:00
27/2/2009,12,119.00999999999999,6.838000000000001,14448.080000000004,498.1999999999998,0.0,0.0,1067.0,2009-02-27 12:00:00
27/2/2009,13,121.53,13.648,14454.539999999994,508.79999999999995,280.0,30.0,1068.0,2009-02-27 13:00:00
27/2/2009,14,121.74799999999996,12.302,14598.210000000003,504.60000000000014,290.0,0.0,1088.0,2009-02-27 14:00:00
27/2/2009,15,152.60799999999995,26.18999999999999,14610.779999999997,638.6,584.0,0.0,1091.0,2009-02-27 15:00:00
27/2/2009,16,128.22,28.638,14612.120000000003,539.4,0.0,30.0,1090.0,2009-02-27 16:00:00
27/2/2009,17,115.126,13.858000000000006,14547.12,476.80000000000007,0.0,0.0,1082.0,2009-02-27 17:00:00
27/2/2009,18,105.738,8.267999999999999,14345.949999999995,438.8,0.0,7.0,1052.0,2009-02-27 18:00:00
27/2/2009,19,117.77000000000004,8.219999999999999,14354.890000000003,490.6000000000002,0.0,24.0,1053.0,2009-02-27 19:00:00
27/2/2009,20,156.44400000000002,2.6440000000000006,14318.91,652.1999999999996,0.0,0.0,1048.0,2009-02-27 20:00:00
27/2/2009,21,152.168,3.710000000000001,14311.869999999997,637.1999999999997,0.0,27.0,1048.0,2009-02-27 21:00:00
27/2/2009,22,112.23,5.4719999999999995,14416.789999999999,465.5999999999997,0.0,3.0,1041.0,2009-02-27 22:00:00
27/2/2009,23,29.758000000000006,10.01,14746.639999999998,127.19999999999992,0.0,0.0,0.0,2009-02-27 23:00:00
28/2/2009,0,24.636000000000003,10.130000000000006,14585.579999999998,111.19999999999996,0.0,30.0,0.0,2009-02-28 00:00:00
28/2/2009,1,22.642000000000003,7.906000000000001,14595.779999999997,102.79999999999995,0.0,0.0,0.0,2009-02-28 01:00:00
28/2/2009,2,22.600000000000005,8.244000000000003,14709.57,101.99999999999993,0.0,0.0,0.0,2009-02-28 02:00:00
28/2/2009,3,24.051999999999996,10.722000000000003,14703.670000000002,109.59999999999991,0.0,30.0,0.0,2009-02-28 03:00:00
28/2/2009,4,22.619999999999994,8.520000000000001,14752.590000000006,102.39999999999993,0.0,0.0,0.0,2009-02-28 04:00:00
28/2/2009,5,21.860000000000014,7.676000000000002,14702.290000000003,99.99999999999993,0.0,0.0,0.0,2009-02-28 05:00:00
28/2/2009,6,51.834,10.453999999999997,14626.800000000003,219.99999999999997,0.0,31.0,459.0,2009-02-28 06:00:00
28/2/2009,7,51.592000000000006,5.558000000000001,14522.029999999995,224.79999999999993,0.0,0.0,247.0,2009-02-28 07:00:00
28/2/2009,8,31.817999999999994,1.61,14588.099999999997,139.60000000000002,0.0,4.0,67.0,2009-02-28 08:00:00
28/2/2009,9,102.02000000000002,6.567999999999999,14441.530000000002,426.59999999999997,0.0,207.0,1067.0,2009-02-28 09:00:00
28/2/2009,10,79.16000000000004,3.318,14395.010000000002,328.2000000000003,0.0,0.0,964.0,2009-02-28 10:00:00
28/2/2009,11,125.512,9.104,14369.589999999998,525.7999999999998,0.0,587.0,1055.0,2009-02-28 11:00:00
28/2/2009,12,100.97399999999999,8.484,14507.82,419.40000000000015,0.0,3.0,1076.0,2009-02-28 12:00:00
28/2/2009,13,95.05999999999999,4.801999999999998,14609.200000000004,390.40000000000015,0.0,0.0,1090.0,2009-02-28 13:00:00
28/2/2009,14,33.376000000000005,10.912000000000003,14761.660000000002,152.60000000000005,0.0,33.0,98.0,2009-02-28 14:00:00
28/2/2009,15,22.10999999999999,5.188000000000001,14780.779999999997,102.20000000000006,0.0,0.0,0.0,2009-02-28 15:00:00
28/2/2009,16,70.514,9.514000000000003,14621.680000000002,302.99999999999994,0.0,756.0,0.0,2009-02-28 16:00:00
28/2/2009,17,166.19400000000002,28.618000000000002,14219.869999999999,714.9999999999999,0.0,1397.0,576.0,2009-02-28 17:00:00
28/2/2009,18,191.7219999999999,21.403999999999993,14136.43,821.1999999999997,0.0,949.0,791.0,2009-02-28 18:00:00
28/2/2009,19,164.23799999999994,10.400000000000004,14279.340000000002,697.9999999999995,358.0,1206.0,0.0,2009-02-28 19:00:00
28/2/2009,20,42.150000000000006,7.1480000000000015,14542.179999999998,179.40000000000003,231.0,70.0,0.0,2009-02-28 20:00:00
28/2/2009,21,59.71600000000001,5.631999999999998,14514.87,252.0000000000002,556.0,9.0,0.0,2009-02-28 21:00:00
28/2/2009,22,27.096,6.424000000000001,14505.009999999998,116.60000000000005,0.0,43.0,0.0,2009-02-28 22:00:00
28/2/2009,23,77.25399999999999,4.251999999999999,14580.699999999997,318.6000000000001,0.0,3.0,516.0,2009-02-28 23:00:00
2/3/2009,0,21.057999999999996,3.496,14605.33,92.79999999999991,0.0,1.0,0.0,2009-03-02 00:00:00
2/3/2009,1,20.146000000000004,4.16,14639.620000000003,89.40000000000002,0.0,11.0,0.0,2009-03-02 01:00:00
2/3/2009,2,21.139999999999997,5.377999999999998,14655.750000000004,91.80000000000001,0.0,21.0,0.0,2009-03-02 02:00:00
2/3/2009,3,49.72200000000001,3.8100000000000005,14580.88,207.19999999999982,0.0,0.0,507.0,2009-03-02 03:00:00
2/3/2009,4,20.931999999999995,5.156000000000001,14576.020000000002,93.2,0.0,31.0,0.0,2009-03-02 04:00:00
2/3/2009,5,20.094000000000005,3.9180000000000006,14571.0,88.60000000000002,0.0,0.0,0.0,2009-03-02 05:00:00
2/3/2009,6,45.57999999999999,5.266,14572.56,197.19999999999996,0.0,31.0,0.0,2009-03-02 06:00:00
2/3/2009,7,132.18199999999996,3.9659999999999997,14474.010000000002,547.4000000000002,0.0,0.0,1045.0,2009-03-02 07:00:00
2/3/2009,8,85.048,5.2860000000000005,14392.590000000002,354.5999999999999,0.0,5.0,1059.0,2009-03-02 08:00:00
2/3/2009,9,86.82199999999999,5.197999999999999,14409.529999999999,361.0,0.0,26.0,1061.0,2009-03-02 09:00:00
2/3/2009,10,96.82600000000001,4.510000000000001,14448.640000000005,408.60000000000025,0.0,0.0,1066.0,2009-03-02 10:00:00
2/3/2009,11,56.66,9.743999999999998,14478.499999999995,255.60000000000002,0.0,31.0,222.0,2009-03-02 11:00:00
2/3/2009,12,45.224,6.684,14616.330000000004,215.60000000000002,0.0,0.0,0.0,2009-03-02 12:00:00
2/3/2009,13,43.131999999999984,4.152000000000001,14553.58,197.39999999999995,0.0,18.0,0.0,2009-03-02 13:00:00
2/3/2009,14,40.496000000000016,4.664000000000001,14649.920000000006,186.0000000000001,0.0,13.0,0.0,2009-03-02 14:00:00
2/3/2009,15,94.49799999999999,4.818000000000001,14590.24,409.99999999999966,923.0,0.0,0.0,2009-03-02 15:00:00
2/3/2009,16,118.46200000000002,8.877999999999998,14571.72,500.20000000000016,637.0,32.0,759.0,2009-03-02 16:00:00
2/3/2009,17,37.821999999999996,7.244000000000005,14600.539999999999,175.20000000000013,0.0,0.0,16.0,2009-03-02 17:00:00
2/3/2009,18,32.376,5.414000000000001,14427.350000000002,141.40000000000006,0.0,30.0,0.0,2009-03-02 18:00:00
2/3/2009,19,100.57399999999998,7.370000000000001,14208.279999999997,430.00000000000006,0.0,1.0,172.0,2009-03-02 19:00:00
2/3/2009,20,162.08200000000005,5.968000000000001,14354.470000000001,678.5999999999996,0.0,0.0,777.0,2009-03-02 20:00:00
2/3/2009,21,90.88799999999999,7.593999999999999,14534.950000000003,376.5999999999998,0.0,29.0,0.0,2009-03-02 21:00:00
2/3/2009,22,33.336,5.6259999999999994,14626.31,141.20000000000005,0.0,0.0,0.0,2009-03-02 22:00:00
2/3/2009,23,22.342000000000002,7.064000000000001,14690.14,97.99999999999994,0.0,30.0,0.0,2009-03-02 23:00:00
3/3/2009,0,19.098000000000006,4.0939999999999985,14776.379999999997,85.2,0.0,0.0,0.0,2009-03-03 00:00:00
3/3/2009,1,19.573999999999998,4.218000000000002,14720.270000000002,85.40000000000012,0.0,0.0,0.0,2009-03-03 01:00:00
3/3/2009,2,59.583999999999996,6.199999999999997,14796.23,243.79999999999995,0.0,29.0,639.0,2009-03-03 02:00:00
3/3/2009,3,19.87600000000001,4.239999999999999,14787.329999999998,86.80000000000001,0.0,0.0,0.0,2009-03-03 03:00:00
3/3/2009,4,20.776000000000007,5.952,14765.529999999999,92.00000000000006,0.0,25.0,0.0,2009-03-03 04:00:00
3/3/2009,5,19.023999999999997,3.555999999999999,14713.759999999998,83.00000000000004,0.0,5.0,0.0,2009-03-03 05:00:00
3/3/2009,6,83.254,5.903999999999999,14564.32,353.40000000000003,0.0,0.0,287.0,2009-03-03 06:00:00
3/3/2009,7,168.41,7.252000000000001,14550.130000000001,693.0000000000003,23.0,29.0,1082.0,2009-03-03 07:00:00
3/3/2009,8,140.70800000000003,7.7780000000000005,14540.110000000002,582.0000000000003,564.0,0.0,1081.0,2009-03-03 08:00:00
3/3/2009,9,125.248,6.313999999999999,14553.44,519.0000000000002,572.0,0.0,1082.0,2009-03-03 09:00:00
3/3/2009,10,86.62599999999995,5.902000000000001,14596.680000000004,354.2000000000003,0.0,29.0,1089.0,2009-03-03 10:00:00
3/3/2009,11,95.57000000000001,2.8800000000000003,14441.000000000002,413.80000000000007,0.0,0.0,1066.0,2009-03-03 11:00:00
3/3/2009,12,96.68600000000004,5.959999999999999,14539.840000000004,400.5999999999998,0.0,30.0,1080.0,2009-03-03 12:00:00
3/3/2009,13,90.77799999999999,3.5420000000000003,14395.769999999999,377.2000000000001,0.0,0.0,1059.0,2009-03-03 13:00:00
3/3/2009,14,94.75599999999999,7.370000000000002,14447.719999999998,392.9999999999998,0.0,0.0,1067.0,2009-03-03 14:00:00
3/3/2009,15,85.838,4.750000000000002,14482.74,352.40000000000026,0.0,30.0,1072.0,2009-03-03 15:00:00
3/3/2009,16,83.75199999999997,3.7960000000000007,14535.500000000002,341.19999999999976,0.0,0.0,1079.0,2009-03-03 16:00:00
3/3/2009,17,48.93399999999999,4.634000000000002,14511.900000000003,203.60000000000016,0.0,22.0,415.0,2009-03-03 17:00:00
3/3/2009,18,40.866,4.472,14410.81,172.00000000000006,0.0,8.0,0.0,2009-03-03 18:00:00
3/3/2009,19,81.06800000000003,6.170000000000002,14499.010000000002,337.20000000000016,0.0,0.0,0.0,2009-03-03 19:00:00
3/3/2009,20,136.368,6.315999999999997,14535.509999999995,562.4000000000001,0.0,31.0,659.0,2009-03-03 20:00:00
3/3/2009,21,126.32599999999995,4.181999999999997,14379.53,524.4,0.0,0.0,267.0,2009-03-03 21:00:00
3/3/2009,22,85.73999999999997,6.656000000000001,14574.460000000003,353.20000000000016,0.0,20.0,0.0,2009-03-03 22:00:00
3/3/2009,23,20.091999999999995,5.7659999999999965,14654.220000000003,90.99999999999999,0.0,10.0,0.0,2009-03-03 23:00:00
4/3/2009,0,63.11399999999998,3.873999999999999,14630.89,258.2000000000001,0.0,0.0,726.0,2009-03-04 00:00:00
4/3/2009,1,20.248000000000008,6.106,14571.329999999998,91.00000000000001,0.0,31.0,0.0,2009-03-04 01:00:00
4/3/2009,2,19.255999999999997,3.647999999999998,14750.600000000004,85.0,0.0,0.0,0.0,2009-03-04 02:00:00
4/3/2009,3,20.404,5.8199999999999985,14727.449999999999,92.00000000000009,0.0,10.0,0.0,2009-03-04 03:00:00
4/3/2009,4,19.692000000000007,4.643999999999998,14705.469999999998,86.00000000000003,0.0,20.0,0.0,2009-03-04 04:00:00
4/3/2009,5,18.593999999999994,3.525999999999999,14694.639999999998,82.20000000000006,0.0,0.0,0.0,2009-03-04 05:00:00
4/3/2009,6,57.19799999999999,8.594000000000001,14624.110000000002,244.19999999999996,0.0,31.0,0.0,2009-03-04 06:00:00
4/3/2009,7,168.22000000000003,3.6779999999999995,14391.82,701.6,0.0,0.0,1046.0,2009-03-04 07:00:00
4/3/2009,8,88.73200000000003,3.0959999999999996,14353.850000000002,367.2000000000001,0.0,0.0,1054.0,2009-03-04 08:00:00
4/3/2009,9,90.07600000000002,4.167999999999998,14501.13,371.8000000000002,0.0,30.0,1074.0,2009-03-04 09:00:00
4/3/2009,10,91.15599999999999,3.7600000000000007,14531.27,377.79999999999967,0.0,0.0,1078.0,2009-03-04 10:00:00
4/3/2009,11,110.606,3.6360000000000015,14542.710000000003,461.99999999999983,0.0,351.0,1080.0,2009-03-04 11:00:00
4/3/2009,12,42.448000000000015,8.747999999999998,14649.830000000002,182.20000000000005,0.0,91.0,130.0,2009-03-04 12:00:00
4/3/2009,13,58.46,5.526000000000002,14610.270000000008,251.99999999999991,524.0,0.0,0.0,2009-03-04 13:00:00
4/3/2009,14,81.20799999999997,7.855999999999998,14665.470000000001,345.20000000000005,71.0,885.0,0.0,2009-03-04 14:00:00
4/3/2009,15,113.77000000000002,5.241999999999997,14663.659999999994,481.40000000000026,565.0,955.0,0.0,2009-03-04 15:00:00
4/3/2009,16,25.884000000000004,6.370000000000001,14699.0,115.60000000000005,0.0,68.0,0.0,2009-03-04 16:00:00
4/3/2009,17,54.24399999999999,4.472000000000001,14506.25,231.40000000000003,0.0,6.0,0.0,2009-03-04 17:00:00
4/3/2009,18,160.98000000000002,8.883999999999999,14211.400000000003,679.6,0.0,31.0,834.0,2009-03-04 18:00:00
4/3/2009,19,122.92600000000003,5.825999999999999,14275.319999999996,517.2,0.0,0.0,0.0,2009-03-04 19:00:00
4/3/2009,20,92.37,5.375999999999999,14325.57,388.60000000000025,0.0,30.0,0.0,2009-03-04 20:00:00
4/3/2009,21,145.44599999999997,2.8720000000000003,14286.239999999998,611.7999999999998,24.0,0.0,807.0,2009-03-04 21:00:00
4/3/2009,22,119.62600000000002,7.133999999999999,14489.95,501.40000000000003,496.0,17.0,564.0,2009-03-04 22:00:00
4/3/2009,23,57.47200000000001,6.577999999999996,14625.430000000006,246.6000000000002,534.0,14.0,0.0,2009-03-04 23:00:00
5/3/2009,0,25.05600000000001,3.6280000000000006,14588.989999999996,110.99999999999994,0.0,0.0,0.0,2009-03-05 00:00:00
5/3/2009,1,24.644000000000002,5.694000000000001,14603.650000000003,114.79999999999988,0.0,30.0,0.0,2009-03-05 01:00:00
5/3/2009,2,23.712000000000007,4.016,14799.490000000002,108.39999999999996,0.0,0.0,0.0,2009-03-05 02:00:00
5/3/2009,3,23.423999999999996,5.768000000000001,14623.089999999995,108.60000000000001,0.0,10.0,0.0,2009-03-05 03:00:00
5/3/2009,4,23.08,4.3699999999999966,14651.369999999999,102.39999999999996,0.0,20.0,0.0,2009-03-05 04:00:00
5/3/2009,5,60.411999999999985,3.886000000000001,14580.61,250.59999999999997,0.0,0.0,644.0,2009-03-05 05:00:00
5/3/2009,6,50.00599999999999,5.522000000000002,14496.689999999999,219.6,0.0,30.0,0.0,2009-03-05 06:00:00
5/3/2009,7,142.46999999999994,4.376,14324.829999999998,596.8000000000002,0.0,0.0,999.0,2009-03-05 07:00:00
5/3/2009,8,93.86999999999999,4.37,14339.570000000003,390.79999999999995,0.0,0.0,1052.0,2009-03-05 08:00:00
5/3/2009,9,86.512,5.031999999999997,14322.440000000002,361.8000000000001,0.0,30.0,1049.0,2009-03-05 09:00:00
5/3/2009,10,85.26799999999999,2.3640000000000003,14310.549999999997,357.20000000000016,0.0,0.0,1048.0,2009-03-05 10:00:00
5/3/2009,11,85.35400000000001,3.2140000000000013,14320.379999999997,354.5999999999999,0.0,0.0,1048.0,2009-03-05 11:00:00
5/3/2009,12,88.032,5.176000000000001,14492.009999999997,361.5999999999999,0.0,30.0,1074.0,2009-03-05 12:00:00
5/3/2009,13,85.28799999999998,3.4719999999999995,14461.669999999998,349.80000000000024,0.0,0.0,1068.0,2009-03-05 13:00:00
5/3/2009,14,36.866,3.6840000000000006,14657.679999999997,155.79999999999984,0.0,25.0,225.0,2009-03-05 14:00:00
5/3/2009,15,23.203999999999986,5.805999999999997,14737.379999999996,104.19999999999999,0.0,6.0,0.0,2009-03-05 15:00:00
5/3/2009,16,21.464,3.544000000000001,14708.249999999995,95.2,0.0,0.0,0.0,2009-03-05 16:00:00
5/3/2009,17,30.562,5.759999999999999,14513.989999999994,135.20000000000007,0.0,30.0,0.0,2009-03-05 17:00:00
5/3/2009,18,71.01799999999997,4.132,14205.07,305.8000000000002,0.0,0.0,0.0,2009-03-05 18:00:00
5/3/2009,19,126.13800000000002,6.549999999999999,14221.57,538.9999999999999,0.0,2.0,170.0,2009-03-05 19:00:00
5/3/2009,20,140.08800000000002,5.879999999999998,14320.190000000006,586.9999999999999,0.0,28.0,717.0,2009-03-05 20:00:00
5/3/2009,21,39.86999999999999,6.010000000000002,14476.169999999996,170.80000000000007,0.0,0.0,0.0,2009-03-05 21:00:00
5/3/2009,22,29.276,6.234,14535.439999999997,129.99999999999994,0.0,30.0,0.0,2009-03-05 22:00:00
5/3/2009,23,26.19799999999999,3.9740000000000006,14727.549999999996,113.79999999999998,0.0,0.0,0.0,2009-03-05 23:00:00
6/3/2009,0,22.560000000000002,3.493999999999999,14620.309999999998,100.80000000000005,0.0,0.0,0.0,2009-03-06 00:00:00
6/3/2009,1,24.081999999999987,5.719999999999999,14418.210000000001,109.00000000000003,0.0,29.0,0.0,2009-03-06 01:00:00
6/3/2009,2,21.383999999999997,3.526000000000001,14706.65,94.79999999999998,0.0,0.0,0.0,2009-03-06 02:00:00
6/3/2009,3,34.436,4.017999999999999,14722.849999999997,147.0,0.0,0.0,215.0,2009-03-06 03:00:00
6/3/2009,4,61.01200000000003,5.942000000000002,14687.4,253.0000000000001,0.0,30.0,616.0,2009-03-06 04:00:00
6/3/2009,5,21.644000000000005,3.618,14585.909999999996,96.79999999999994,0.0,0.0,0.0,2009-03-06 05:00:00
6/3/2009,6,75.888,5.742000000000001,14534.000000000002,322.80000000000007,0.0,21.0,383.0,2009-03-06 06:00:00
6/3/2009,7,134.176,4.383999999999999,14298.760000000004,562.7999999999997,0.0,8.0,1046.0,2009-03-06 07:00:00
6/3/2009,8,96.308,4.694,14328.460000000001,402.5999999999998,0.0,0.0,1050.0,2009-03-06 08:00:00
6/3/2009,9,87.88,4.127999999999999,14374.640000000001,365.99999999999994,0.0,29.0,1057.0,2009-03-06 09:00:00
6/3/2009,10,85.91999999999999,3.6920000000000015,14299.570000000003,360.40000000000003,0.0,0.0,1045.0,2009-03-06 10:00:00
6/3/2009,11,70.21600000000001,3.902,14248.289999999994,305.40000000000043,0.0,0.0,728.0,2009-03-06 11:00:00
6/3/2009,12,45.70999999999999,8.680000000000001,14357.240000000002,218.0,0.0,30.0,0.0,2009-03-06 12:00:00
6/3/2009,13,43.77,2.8399999999999994,14338.32,208.40000000000018,0.0,0.0,0.0,2009-03-06 13:00:00
6/3/2009,14,86.58800000000004,8.64,14529.080000000002,374.3999999999998,0.0,12.0,511.0,2009-03-06 14:00:00
6/3/2009,15,99.33999999999997,4.269999999999999,14552.470000000005,415.8000000000001,0.0,17.0,1082.0,2009-03-06 15:00:00
6/3/2009,16,95.88800000000002,7.043999999999998,14464.24,401.0,0.0,0.0,1069.0,2009-03-06 16:00:00
6/3/2009,17,83.99400000000001,4.101999999999999,14227.400000000001,350.9999999999999,0.0,30.0,1035.0,2009-03-06 17:00:00
6/3/2009,18,72.802,4.5939999999999985,14222.500000000002,304.40000000000015,0.0,0.0,800.0,2009-03-06 18:00:00
6/3/2009,19,108.42799999999997,9.836,14282.98,456.8,0.0,0.0,40.0,2009-03-06 19:00:00
